time_ms,frame_index,val_loss,train_time_ms,fps,frame_time
195.1,0,0.12932,18.886,20.4,49
398.9,3,0.11686,16.905,15.6,64.3
557.7,5,0.10652,17.144,14.8,67.4
761.6,8,0.09951,16.932,15.7,63.5
962.1,11,0.09747,18.749,15.6,64.1
1162.7,14,0.09654,19.912,15.8,63.2
1320.8,16,0.09769,19.267,16.3,61.3
1517.2,19,0.09698,16.907,16.3,61.2
1727.9,22,0.09437,19.205,15.8,63.5
1921.6,25,0.09244,16.568,15.7,63.7
2124.5,28,0.09103,18.911,15.7,63.7
2328.7,31,0.08921,16.425,15.5,64.6
2501.7,33,0.08758,16.582,15.9,63
2687.5,36,0.08588,19.950,15.6,63.9
2915.6,39,0.08426,17.222,15.7,63.7
3110.7,42,0.08235,19.398,15.9,63
3300.9,45,0.08077,19.885,16.1,62.3
3486.6,47,0.08027,18.477,15.6,64.3
3712.5,50,0.07885,16.274,13.8,72.6
3929.8,53,0.07803,18.707,15,66.7
4137.4,56,0.07759,16.696,16.1,62.1
4337.7,59,0.07550,16.174,15.9,63
4538.4,62,0.07493,19.708,15.6,64
4744.1,65,0.07395,16.425,16,62.4
4947.3,68,0.07256,16.587,16.4,61.1
5148.3,71,0.07182,16.626,15.7,63.6
5303.2,73,0.07144,19.421,16.1,62.2
5463.4,75,0.07091,16.309,15.5,64.6
5634.0,77,0.07055,18.603,15.8,63.1
5820.7,80,0.06981,16.454,16,62.4
6031.1,83,0.06894,19.513,16,62.5
6220.5,86,0.06947,16.294,16,62.5
6424.9,89,0.06886,16.685,15.9,62.9
6628.1,92,0.06806,18.293,16,62.5
6836.0,95,0.06842,16.244,16.1,62.2
7031.4,98,0.06807,19.110,16.1,62.1
7222.0,101,0.06754,16.236,16,62.5
7430.9,104,0.06745,19.031,16,62.7
7577.0,106,0.06670,18.348,15,66.9
7734.1,108,0.06666,16.270,14.9,67.3
7933.5,111,0.06614,18.593,16,62.4
8142.0,114,0.06615,18.603,16,62.4
8341.9,117,0.06587,18.485,16.1,62.1
8540.0,120,0.06611,16.700,16.1,62.3
8733.9,123,0.06560,18.555,16.1,62.2
8950.1,126,0.06538,18.683,16,62.4
9157.1,129,0.06558,18.598,16.2,61.8
9351.1,132,0.06513,16.355,16,62.5
9550.0,135,0.06576,16.404,15.7,63.6
9702.7,137,0.06481,19.656,14.8,67.4
9866.3,139,0.06506,16.744,14.5,69.2
10019.2,141,0.06518,18.585,15.1,66
10220.1,144,0.06458,16.261,16.1,62.1
10376.2,146,0.06468,18.575,16.4,61
10573.3,149,0.06449,19.508,16.5,60.5
10734.0,151,0.06415,16.325,16.4,60.9
10920.0,154,0.06456,16.222,16,62.6
11104.8,156,0.06479,18.698,16.1,62.2
11321.0,159,0.06398,16.353,15.8,63.1
11514.4,162,0.06429,18.398,15.8,63.1
11710.3,165,0.06395,16.707,15.8,63.1
11863.3,167,0.06381,16.173,16.3,61.4
12060.1,170,0.06357,19.767,16.2,61.8
12219.0,172,0.06405,18.539,16.2,61.9
12419.4,175,0.06410,18.464,16.1,61.9
12623.6,178,0.06413,16.976,15.7,63.5
12776.1,180,0.06383,18.497,14.9,67.2
12933.1,182,0.06385,16.049,14.8,67.7
13133.6,185,0.06391,16.270,15.6,64.1
13304.9,187,0.06353,16.302,16,62.5
13526.1,190,0.06305,18.644,16.1,62.3
13727.9,193,0.06355,18.842,15.9,62.9
13886.8,195,0.06341,19.572,14.7,68.2
14100.5,198,0.06342,19.129,15,66.5
14294.1,201,0.06284,16.757,15.7,63.9
14461.7,203,0.06362,18.562,15,66.8
14669.1,206,0.06340,18.432,15,66.7
14861.4,209,0.06321,18.634,15.7,63.9
15033.8,211,0.06305,16.310,16,62.4
15219.2,214,0.06261,16.044,15.8,63.3
15369.5,216,0.06242,19.092,15,66.5
15531.0,218,0.06314,16.088,14.9,67.2
15731.4,221,0.06318,16.244,16,62.6
15927.7,224,0.06308,19.410,15.6,64.1
16091.3,226,0.06276,16.706,16,62.4
16287.5,229,0.06276,18.867,15.6,64.1
16456.3,231,0.06270,19.812,16.2,61.7
16647.3,234,0.06264,16.383,15.7,63.9
16817.9,236,0.06223,16.264,16,62.5
16974.2,238,0.06259,16.147,15.9,62.8
17181.1,241,0.06274,18.514,16.3,61.2
17391.7,244,0.06222,16.686,16.2,61.6
17588.2,247,0.06245,18.555,16.1,62
17744.9,249,0.06285,16.178,16.6,60.1
17945.0,252,0.06220,18.685,16.1,62
18094.9,254,0.06275,18.476,16.3,61.3
18239.3,256,0.06194,18.973,16.1,62.2
18385.6,258,0.06200,18.447,15.3,65.3
18540.0,260,0.06194,19.379,15.2,65.7
18695.7,262,0.06239,19.476,15.4,65.1
18837.9,264,0.06233,19.411,15.6,64
18983.7,266,0.06212,18.508,15.7,63.7
19180.8,269,0.06189,19.576,16.1,62.1
19323.9,271,0.06206,18.589,16.2,61.7
19543.5,274,0.06266,17.110,16.3,61.4
19740.3,277,0.06207,18.525,16.2,61.7
19951.3,280,0.06175,19.766,16.1,62
20141.4,283,0.06129,18.668,15.9,62.8
20355.6,286,0.06202,16.413,16,62.4
20552.4,289,0.06181,19.484,16.1,62
20765.4,292,0.06233,19.253,16.1,62.1
20942.0,295,0.06205,16.243,15.9,62.7
21101.4,297,0.06182,16.697,16.5,60.7
21321.9,300,0.06228,19.528,16.6,60.2
21509.2,303,0.06213,19.695,16.1,62.3
21716.5,306,0.06157,16.986,16,62.5
21901.9,309,0.06228,16.864,16,62.6
22109.4,312,0.06229,19.273,16,62.5
22300.9,315,0.06187,16.599,16,62.6
22497.3,318,0.06195,19.447,15.6,64
22670.9,320,0.06190,18.338,15.8,63.2
22857.1,322,0.06196,16.132,14.4,69.2
23056.9,325,0.06208,18.422,14.9,67.1
23252.8,328,0.06190,18.953,15.9,62.8
23399.5,330,0.06210,18.438,16.2,61.6
23551.9,332,0.06191,18.911,16,62.6
23699.5,334,0.06210,16.134,15.8,63.3
23898.6,337,0.06114,16.047,16.3,61.5
24093.1,340,0.06252,18.927,15.9,63
24240.8,342,0.06180,18.499,16.2,61.6
24421.6,344,0.06195,19.365,16.2,61.7
